,peerId,userId,stride,time,svd_mse,mf_mse,util
463122401,463122401,93274,150,10,0.9369,0.9044,
463486801,463486801,34616,150,10,1.2071,1.0750,_mf_11_0.8676_mf_21_0.8874_svd11_0.8778_svd21_0.9956
128548801,128548801,161692,150,6,0.9317,0.9836,
130335901,130335901,142180,150,6,0.9810,0.9917,
161519001,161519001,95434,150,6,1.5964,1.6596,
160812401,160812401,115423,150,6,1.7376,1.5947,
86453201,86453201,75764,150,8,0.8127,0.7733,
173014501,173014501,50882,150,8,0.7616,0.8998,
338208501,338208501,17664,150,9,0.9596,1.0688,
392492501,392492501,97017,150,9,1.1743,0.9671,
209608801,209608801,109359,150,9,1.0924,0.9267,
160454301,160454301,48382,150,11,0.8630,0.6190,
202991401,202991401,8543,150,11,0.6947,0.8357,
308110501,308110501,135896,150,5,1.2933,1.1554,_mf_6_1.3616_svd6_1.0553
319524701,319524701,63260,150,5,1.1756,1.2027,_mf_6_1.0945_svd6_1.1586
178898101,178898101,105737,150,8,1.3933,1.4076,
190851101,190851101,63021,150,8,1.6251,1.3907,_mf_16_0.9445_svd16_0.8685
64977501,64977501,70678,150,7,0.4980,0.6518,
261737201,261737201,17780,150,7,0.5512,0.5487,
284687101,284687101,37533,150,7,0.8511,0.7308,
316569901,316569901,52705,150,7,0.8997,0.8922,
251338601,251338601,63621,150,8,0.8718,0.7774,
271445301,271445301,160501,150,8,0.8572,0.7057,
174785301,174785301,107439,150,7,0.8145,0.7654,
332314701,332314701,125334,150,7,0.7896,0.7134,
328373601,328373601,40124,150,10,1.1787,1.1982,
298770501,298770501,142538,150,10,1.1420,1.0873,
37880001,37880001,34493,150,11,1.2242,1.2407,
38298901,38298901,10709,150,11,1.2319,1.3455,
234534701,234534701,85807,150,7,1.2111,1.1972,_mf_14_0.7253_svd14_0.8068
45627501,45627501,104859,150,7,1.0265,0.9360,
228180301,228180301,34750,150,7,1.2165,1.1434,
298401101,298401101,141927,150,7,0.5012,0.5415,_mf_16_0.3653_svd16_0.3172
321727801,321727801,78674,150,16,0.5339,0.5074,
246300001,246300001,114178,150,7,0.5304,0.4314,
180740901,180740901,25424,150,7,0.5233,0.5372,
